,edit_count,sentiment,neg_sentiment
2016-05-13,1.6333333333333333,-0.3159498953268814,0.44088023088023093
2016-05-14,1.6333333333333333,-0.25223560963530217,0.40754689754689755
2016-05-15,1.7333333333333334,-0.2804676463318422,0.44088023088023093
2016-05-16,2.066666666666667,-0.2815686100170898,0.44088023088023093
2016-05-17,2.1666666666666665,-0.3148536165667131,0.47421356421356425
2016-05-18,2.1666666666666665,-0.3148536165667131,0.47421356421356425
2016-05-19,2.1,-0.3397909899664476,0.47421356421356425
2016-05-20,2.033333333333333,-0.3385608981164847,0.4575468975468976
2016-05-21,2.066666666666667,-0.3717676967494244,0.4908802308802309
2016-05-22,2.066666666666667,-0.3717676967494244,0.4908802308802309
2016-05-23,2.2,-0.40420438416592486,0.5075468975468975
2016-05-24,2.1333333333333333,-0.3718186057388008,0.47421356421356425
2016-05-25,2.1666666666666665,-0.4054963118611992,0.4908802308802309
2016-05-26,2.066666666666667,-0.416045968808653,0.49754689754689757
2016-05-27,2.0,-0.43513669081322554,0.5086580086580087
2016-05-28,2.0,-0.43513669081322554,0.5086580086580087
2016-05-29,2.0,-0.43513669081322554,0.5086580086580087
2016-05-30,2.1,-0.4462686330854118,0.5308802308802308
2016-05-31,2.066666666666667,-0.4324228217978498,0.5308802308802308
2016-06-01,1.7,-0.42962434760161805,0.5126984126984128
2016-06-02,1.4666666666666666,-0.4158301283915838,0.4888888888888889
2016-06-03,1.4,-0.35333728028668293,0.45555555555555555
2016-06-04,1.4,-0.3462658428483539,0.45555555555555555
2016-06-05,1.4,-0.34617781274848514,0.45555555555555555
2016-06-06,1.4666666666666666,-0.34713420437441933,0.45555555555555555
2016-06-07,1.5,-0.31423992680178753,0.45555555555555555
2016-06-08,1.5333333333333334,-0.34748098221090107,0.4888888888888889
2016-06-09,1.6333333333333333,-0.3557722075117959,0.5111111111111112
2016-06-10,1.6333333333333333,-0.3557722075117959,0.5111111111111112
2016-06-11,1.5666666666666667,-0.32271100216441684,0.4777777777777778
2016-06-12,1.5666666666666667,-0.32271100216441684,0.4777777777777778
2016-06-13,1.5333333333333334,-0.35315194063716465,0.4777777777777778
2016-06-14,1.4333333333333333,-0.32491990394062464,0.4444444444444445
2016-06-15,1.0333333333333334,-0.29349444839689465,0.41111111111111115
2016-06-16,1.0,-0.28867331511444516,0.41111111111111115
2016-06-17,1.0,-0.28867331511444516,0.41111111111111115
2016-06-18,1.0333333333333334,-0.32122676538096534,0.4444444444444445
2016-06-19,1.0333333333333334,-0.32122676538096534,0.4444444444444445
2016-06-20,1.0,-0.2880199667480257,0.41111111111111115
2016-06-21,1.0,-0.2880199667480257,0.41111111111111115
2016-06-22,0.8,-0.2552929570277532,0.3777777777777778
2016-06-23,0.8333333333333334,-0.2886166920264562,0.41111111111111115
2016-06-24,0.7333333333333333,-0.2553304443756739,0.3777777777777778
2016-06-25,0.8666666666666667,-0.24596400956312817,0.3722222222222222
2016-06-26,1.1,-0.24518208478887876,0.3722222222222222
2016-06-27,1.2666666666666666,-0.2671126653254032,0.3988888888888889
2016-06-28,1.4,-0.29969791119297345,0.43222222222222223
2016-06-29,1.8333333333333333,-0.30202244664231936,0.43291666666666667
2016-06-30,1.8666666666666667,-0.3162284905215104,0.43291666666666667
2016-07-01,1.8666666666666667,-0.3162284905215104,0.43291666666666667
2016-07-02,1.9666666666666666,-0.3061487954027123,0.4440277777777778
2016-07-03,2.433333333333333,-0.35040401616030264,0.46847222222222223
2016-07-04,2.433333333333333,-0.36157386499974464,0.46847222222222223
2016-07-05,2.466666666666667,-0.36167111593816015,0.46847222222222223
2016-07-06,2.533333333333333,-0.36180847153067586,0.46847222222222223
2016-07-07,2.566666666666667,-0.427847550958395,0.5018055555555556
2016-07-08,2.566666666666667,-0.42759051387508706,0.5018055555555556
2016-07-09,2.966666666666667,-0.44283641138010554,0.5084722222222223
2016-07-10,3.7333333333333334,-0.4651291944158538,0.5360084541062803
2016-07-11,3.8666666666666667,-0.49833347872619466,0.5693417874396136
2016-07-12,3.966666666666667,-0.5316486902606948,0.6026751207729469
2016-07-13,4.6,-0.5514647731858221,0.6289909102466311
2016-07-14,4.6,-0.5514647731858221,0.6289909102466311
2016-07-15,4.6,-0.5514647731858221,0.6289909102466311
2016-07-16,4.533333333333333,-0.5230008999186483,0.5956575769132978
2016-07-17,4.533333333333333,-0.5230008999186483,0.5956575769132978
2016-07-18,4.5,-0.4904474496521281,0.5623242435799644
2016-07-19,4.5,-0.4904474496521281,0.5623242435799644
2016-07-20,4.5,-0.4904474496521281,0.5623242435799644
2016-07-21,4.5,-0.4904474496521281,0.5623242435799644
2016-07-22,4.566666666666666,-0.49035183982826536,0.5789909102466311
2016-07-23,4.533333333333333,-0.45702810482956235,0.5456575769132977
2016-07-24,4.533333333333333,-0.45702810482956235,0.5456575769132977
2016-07-25,4.333333333333333,-0.43634061412788694,0.51787979913552
2016-07-26,4.066666666666666,-0.4041338197566794,0.4845464658021867
2016-07-27,3.933333333333333,-0.415292910752468,0.4912131324688533
2016-07-28,3.8,-0.38270766488489777,0.45787979913551996
2016-07-29,3.3333333333333335,-0.36806432755566904,0.45162979913552
2016-07-30,3.2666666666666666,-0.3347602859315998,0.41829646580218666
2016-07-31,3.2666666666666666,-0.3347602859315998,0.41829646580218666
2016-08-01,3.1666666666666665,-0.3448399810503979,0.4071853546910756
2016-08-02,2.6666666666666665,-0.32991841731909843,0.3827409102466311
2016-08-03,2.6333333333333333,-0.2965986956998103,0.34940757691329777
2016-08-04,2.566666666666667,-0.2632768561288112,0.31607424357996444
2016-08-05,2.4,-0.23010150689327655,0.2827409102466311
2016-08-06,2.3333333333333335,-0.19695670503818927,0.24940757691329776
2016-08-07,2.5,-0.15499438873705534,0.22718535469107554
2016-08-08,2.033333333333333,-0.09820478629844655,0.19829646580218663
2016-08-09,1.2666666666666666,-0.07591200326269829,0.17076023391812864
2016-08-10,1.2,-0.07484328105435732,0.17076023391812864
2016-08-11,1.1666666666666667,-0.041601693177083766,0.15409356725146198
2016-08-12,0.5333333333333333,-0.021785610251956508,0.1277777777777778
2016-08-13,0.5333333333333333,-0.021785610251956508,0.1277777777777778
2016-08-14,0.5333333333333333,-0.021785610251956508,0.1277777777777778
2016-08-15,0.9333333333333333,-0.04909062600798076,0.15833333333333335
2016-08-16,0.9333333333333333,-0.04909062600798076,0.15833333333333335
2016-08-17,0.9333333333333333,-0.04909062600798076,0.15833333333333335
2016-08-18,0.9333333333333333,-0.04909062600798076,0.15833333333333335
2016-08-19,0.9333333333333333,-0.04909062600798076,0.15833333333333335
2016-08-20,0.9333333333333333,-0.04909062600798076,0.15833333333333335
2016-08-21,0.8666666666666667,-0.04918623583184347,0.1416666666666667
2016-08-22,0.8666666666666667,-0.04918623583184347,0.1416666666666667
2016-08-23,0.8666666666666667,-0.04918623583184347,0.1416666666666667
2016-08-24,0.8666666666666667,-0.04918623583184347,0.1416666666666667
2016-08-25,0.8666666666666667,-0.04918623583184347,0.1416666666666667
2016-08-26,0.8333333333333334,-0.016096564299530443,0.10833333333333335
2016-08-27,0.9,0.01663626515203053,0.10833333333333335
2016-08-28,0.8333333333333334,0.015449405544333997,0.09166666666666669
2016-08-29,0.8333333333333334,0.015449405544333997,0.09166666666666669
2016-08-30,0.8333333333333334,0.015449405544333997,0.09166666666666669
2016-08-31,0.8333333333333334,0.015449405544333997,0.09166666666666669
2016-09-01,0.9666666666666667,-0.017561470634407456,0.12500000000000003
2016-09-02,1.1,-0.050860156781143605,0.15833333333333333
2016-09-03,1.7333333333333334,-0.06983055081109553,0.18464912280701756
2016-09-04,1.8333333333333333,-0.08478622972442391,0.2068713450292398
2016-09-05,1.9,-0.08223536947840136,0.22353801169590645
2016-09-06,1.8,-0.12441879252069873,0.24576023391812868
2016-09-07,2.1,-0.16519457280112984,0.2657602339181287
2016-09-08,2.1,-0.16519457280112984,0.2657602339181287
2016-09-09,2.033333333333333,-0.13305901069912993,0.23242690058479534
2016-09-10,1.9666666666666666,-0.13298538704190338,0.21576023391812868
2016-09-11,1.9666666666666666,-0.13298538704190338,0.21576023391812868
2016-09-12,2.066666666666667,-0.16505970007320592,0.249093567251462
2016-09-13,2.1,-0.19825143263876785,0.28242690058479536
2016-09-14,1.7666666666666666,-0.20390221538948036,0.2852046783625731
2016-09-15,1.9333333333333333,-0.22112590852188088,0.3118713450292398
2016-09-16,2.1333333333333333,-0.24331632206314485,0.33964912280701753
2016-09-17,2.1333333333333333,-0.24331632206314485,0.33964912280701753
2016-09-18,2.533333333333333,-0.24277447825809667,0.3563157894736842
2016-09-19,3.1,-0.25286787703013064,0.3778844169246646
2016-09-20,3.2666666666666666,-0.26165202651794395,0.39788441692466464
2016-09-21,3.2666666666666666,-0.26165202651794395,0.39788441692466464
2016-09-22,3.2666666666666666,-0.26165202651794395,0.39788441692466464
2016-09-23,3.466666666666667,-0.2631313091620039,0.4145510835913313
2016-09-24,3.5,-0.2964581634704501,0.44788441692466463
2016-09-25,3.6,-0.3075147323579488,0.47010663914688683
2016-09-26,3.533333333333333,-0.34024756180950977,0.47010663914688683
2016-09-27,3.533333333333333,-0.34024756180950977,0.47010663914688683
2016-09-28,3.533333333333333,-0.34024756180950977,0.47010663914688683
2016-09-29,3.533333333333333,-0.34024756180950977,0.47010663914688683
2016-09-30,3.566666666666667,-0.3734693589578964,0.5034399724802202
2016-10-01,3.9,-0.36522492368159243,0.4986780677183154
2016-10-02,3.8666666666666667,-0.3652182184901921,0.4986780677183154
2016-10-03,3.4,-0.37948074264324905,0.5056956115779646
2016-10-04,3.433333333333333,-0.36690763224824136,0.500140056022409
2016-10-05,4.1,-0.3965242438120395,0.5137764196587725
2016-10-06,4.133333333333334,-0.3820206825206097,0.5054430863254392
2016-10-07,4.5,-0.3906434365948881,0.5108399117222647
2016-10-08,4.666666666666667,-0.39731417624561444,0.5308399117222646
2016-10-09,4.933333333333334,-0.4296361779511815,0.564173245055598
2016-10-10,5.233333333333333,-0.4407909287133439,0.5863954672778202
2016-10-11,6.033333333333333,-0.45039322117487157,0.6072288006111536
2016-10-12,6.233333333333333,-0.44298771979154933,0.6035250969074499
2016-10-13,6.433333333333334,-0.4160603772063943,0.5892393826217356
2016-10-14,6.4,-0.41635516886511376,0.5892393826217356
2016-10-15,6.433333333333334,-0.41148812623089154,0.5847949381772911
2016-10-16,6.266666666666667,-0.42261729920505414,0.5903504937328468
2016-10-17,6.433333333333334,-0.42907151624161927,0.6103504937328467
2016-10-18,6.233333333333333,-0.43240239184365264,0.6103504937328467
2016-10-19,5.666666666666667,-0.42230899307161873,0.5887818662818662
2016-10-20,5.6,-0.4259296682115757,0.5910040885040886
2016-10-21,5.9,-0.4360934718861323,0.6132263107263108
2016-10-22,5.966666666666667,-0.46939931953093816,0.6465596440596442
2016-10-23,5.866666666666666,-0.49798678600928603,0.6632263107263108
2016-10-24,5.9,-0.49786952181797633,0.6632263107263108
2016-10-25,5.9,-0.4812463036259818,0.6521151996151996
2016-10-26,6.033333333333333,-0.46492187490868647,0.6604485329485329
2016-10-27,6.2,-0.4715049281796622,0.680448532948533
2016-10-28,6.2,-0.4715049281796622,0.680448532948533
2016-10-29,6.233333333333333,-0.5048286909938661,0.7137818662818664
2016-10-30,6.466666666666667,-0.47528717916019836,0.6971151996151996
2016-10-31,6.0,-0.45052073825776084,0.668543771043771
2016-11-01,5.9,-0.41722875730242504,0.6352104377104377
2016-11-02,5.766666666666667,-0.4173187336926279,0.6352104377104377
2016-11-03,5.666666666666667,-0.4482407035037495,0.6518771043771044
2016-11-04,4.933333333333334,-0.4211749521859739,0.6215740740740741
2016-11-05,4.833333333333333,-0.3775360150107,0.596574074074074
2016-11-06,4.166666666666667,-0.3819701487220153,0.604510582010582
2016-11-07,4.466666666666667,-0.3841649378024081,0.6059391534391535
2016-11-08,4.6,-0.34880294076428214,0.5864947089947089
2016-11-09,4.533333333333333,-0.3520029213575144,0.5880820105820105
2016-11-10,3.966666666666667,-0.36470160030183335,0.5958201058201058
2016-11-11,3.8333333333333335,-0.3611037319299405,0.592857142857143
2016-11-12,3.7666666666666666,-0.376112971217544,0.6004761904761905
2016-11-13,3.7333333333333334,-0.3428623810520879,0.5671428571428572
2016-11-14,3.8,-0.3472315299952472,0.5699206349206349
2016-11-15,3.7666666666666666,-0.31391194347982054,0.5365873015873016
2016-11-16,3.6,-0.30745772644325536,0.5165873015873016
2016-11-17,3.533333333333333,-0.32210110268107167,0.5249206349206349
2016-11-18,3.6,-0.3554091258954119,0.5582539682539683
2016-11-19,3.533333333333333,-0.3658485860405145,0.5693650793650794
2016-11-20,3.2666666666666666,-0.3884065799911817,0.5804761904761905
2016-11-21,3.3666666666666667,-0.35936938256025314,0.5671428571428571
2016-11-22,3.3,-0.3625973171326849,0.5671428571428571
2016-11-23,3.2333333333333334,-0.32938772701554825,0.5338095238095237
2016-11-24,3.1333333333333333,-0.3349543763200442,0.5226984126984127
2016-11-25,3.2,-0.3407386481430795,0.5254761904761904
2016-11-26,3.066666666666667,-0.3021639660663074,0.5054761904761905
2016-11-27,3.066666666666667,-0.3021639660663074,0.5054761904761905
2016-11-28,3.033333333333333,-0.2688402032521035,0.47214285714285714
2016-11-29,2.7666666666666666,-0.2651599179373847,0.4554761904761905
2016-11-30,2.7666666666666666,-0.2651599179373847,0.4554761904761905
2016-12-01,2.8333333333333335,-0.2923283140526877,0.4888095238095238
2016-12-02,2.8,-0.2590054194794761,0.4554761904761905
2016-12-03,2.966666666666667,-0.25842210027906626,0.4554761904761905
2016-12-04,3.0,-0.2253988938861423,0.4554761904761905
2016-12-05,3.033333333333333,-0.2833987809552087,0.4888095238095238
2016-12-06,3.066666666666667,-0.29591354899936256,0.4888095238095238
2016-12-07,2.6333333333333333,-0.3203513406761109,0.5007142857142858
2016-12-08,2.3666666666666667,-0.3566315281438449,0.5201587301587302
2016-12-09,2.2,-0.3711537302439175,0.5296825396825396
2016-12-10,1.9666666666666666,-0.34885275883807076,0.5011111111111111
2016-12-11,1.8333333333333333,-0.36099671247932646,0.5077777777777778
2016-12-12,1.6666666666666667,-0.33972308321131606,0.4811111111111111
2016-12-13,1.7,-0.37293389323684906,0.5144444444444445
2016-12-14,1.5,-0.3592446077201102,0.5061111111111111
2016-12-15,1.5333333333333334,-0.3909815637601747,0.5394444444444445
2016-12-16,1.5333333333333334,-0.3909815637601747,0.5394444444444445
2016-12-17,1.4,-0.3735491557253732,0.5144444444444445
2016-12-18,1.7666666666666666,-0.3649512116980349,0.5093162393162394
2016-12-19,1.9666666666666666,-0.3735533719134127,0.5093162393162394
2016-12-20,2.2,-0.3585605688265756,0.500982905982906
2016-12-21,2.066666666666667,-0.3875971304746265,0.5143162393162394
2016-12-22,2.066666666666667,-0.3875908600659962,0.5143162393162394
2016-12-23,2.1333333333333333,-0.38776124689696184,0.530982905982906
2016-12-24,2.1666666666666665,-0.421067426340957,0.5643162393162393
2016-12-25,1.9666666666666666,-0.431607583235217,0.5532051282051282
2016-12-26,1.9333333333333333,-0.4635992120410133,0.5532051282051282
2016-12-27,1.9333333333333333,-0.4635992120410133,0.5532051282051282
2016-12-28,1.9333333333333333,-0.4635992120410133,0.5532051282051282
2016-12-29,1.9333333333333333,-0.4635992120410133,0.5532051282051282
2016-12-30,2.033333333333333,-0.49684126947043283,0.5865384615384616
2016-12-31,2.066666666666667,-0.5026065562206965,0.5865384615384616
2017-01-01,2.066666666666667,-0.5026065562206965,0.5865384615384616
2017-01-02,1.9333333333333333,-0.46990809513844994,0.5698717948717948
2017-01-03,2.1333333333333333,-0.5256028117395946,0.5984432234432234
2017-01-04,2.066666666666667,-0.4925402980702627,0.5651098901098901
2017-01-05,2.0,-0.4594453415927796,0.5317765567765568
2017-01-06,2.0,-0.4592896840629487,0.5317765567765568
2017-01-07,1.8666666666666667,-0.42604949192777364,0.4984432234432235
2017-01-08,1.8666666666666667,-0.4303339453198024,0.4984432234432235
2017-01-09,2.066666666666667,-0.4278766266164689,0.5151098901098902
2017-01-10,2.1666666666666665,-0.3951459677673885,0.4984432234432235
2017-01-11,3.9,-0.4059636668253221,0.5202380952380953
2017-01-12,4.1,-0.3961165571669446,0.5154761904761905
2017-01-13,4.066666666666666,-0.42549434249199497,0.5321428571428571
2017-01-14,4.033333333333333,-0.3937573864519305,0.49880952380952387
2017-01-15,4.066666666666666,-0.42677934512095717,0.5321428571428571
2017-01-16,4.066666666666666,-0.42677934512095717,0.5321428571428571
2017-01-17,3.6666666666666665,-0.4350463244240726,0.5372710622710622
2017-01-18,3.5,-0.40357739358358036,0.5206043956043956
2017-01-19,3.2333333333333334,-0.3858483990451937,0.4956043956043956
2017-01-20,3.2,-0.3525431871832654,0.4622710622710623
2017-01-21,3.2,-0.3525749008279289,0.4622710622710623
2017-01-22,3.1333333333333333,-0.3524045139969632,0.44560439560439563
2017-01-23,3.1,-0.31909833455296804,0.4122710622710623
2017-01-24,3.5,-0.32973768400694714,0.43449328449328456
2017-01-25,3.5,-0.32973768400694714,0.43449328449328456
2017-01-26,3.5,-0.32973768400694714,0.43449328449328456
2017-01-27,3.5,-0.32973768400694714,0.43449328449328456
2017-01-28,3.5,-0.32973768400694714,0.43449328449328456
2017-01-29,3.4,-0.29649562657752754,0.40115995115995123
2017-01-30,3.3,-0.26356194371196084,0.3678266178266179
2017-01-31,3.3,-0.26356194371196084,0.3678266178266179
2017-02-01,3.3333333333333335,-0.23044598686243878,0.3511599511599512
2017-02-02,3.1,-0.20777447665421805,0.3225885225885226
2017-02-03,3.1,-0.20777447665421805,0.3225885225885226
2017-02-04,3.1666666666666665,-0.2128251735835139,0.33925518925518927
2017-02-05,3.1333333333333333,-0.1796775107054774,0.30592185592185595
2017-02-06,3.1666666666666665,-0.2117242837417984,0.33925518925518927
2017-02-07,3.1333333333333333,-0.21174087270785016,0.33925518925518927
2017-02-08,2.933333333333333,-0.2141981914111837,0.3225885225885226
2017-02-09,2.8,-0.21371395334292095,0.30592185592185595
2017-02-10,1.1333333333333333,-0.22462482057393543,0.31746031746031744
2017-02-11,0.9,-0.2012611202067799,0.2888888888888889
2017-02-12,0.8666666666666667,-0.16884682095713086,0.2555555555555556
2017-02-13,0.8666666666666667,-0.16884682095713086,0.2555555555555556
2017-02-14,0.8666666666666667,-0.10450956142610973,0.22222222222222227
2017-02-15,0.8666666666666667,-0.10450956142610973,0.22222222222222227
2017-02-16,0.8333333333333334,-0.07153250293599234,0.18888888888888894
2017-02-17,0.7666666666666667,-0.07155498878823385,0.17222222222222225
2017-02-18,0.7666666666666667,-0.07155498878823385,0.17222222222222225
2017-02-19,0.8,-0.039362540013260304,0.17222222222222225
2017-02-20,0.7666666666666667,-0.006042413082387699,0.13888888888888892
2017-02-21,0.7666666666666667,-0.006042413082387699,0.13888888888888892
2017-02-22,0.7666666666666667,-0.006042413082387699,0.13888888888888892
2017-02-23,0.36666666666666664,0.00459693637159137,0.11666666666666668
2017-02-24,0.36666666666666664,0.00459693637159137,0.11666666666666668
2017-02-25,0.36666666666666664,0.00459693637159137,0.11666666666666668
2017-02-26,0.36666666666666664,0.00459693637159137,0.11666666666666668
2017-02-27,0.36666666666666664,0.00459693637159137,0.11666666666666668
2017-02-28,0.36666666666666664,0.00459693637159137,0.11666666666666668
2017-03-01,0.36666666666666664,0.00459693637159137,0.11666666666666668
2017-03-02,0.4,0.036677390005853454,0.11666666666666668
2017-03-03,0.36666666666666664,-0.027592864632606497,0.15
2017-03-04,0.36666666666666664,-0.027592864632606497,0.15
2017-03-05,0.43333333333333335,-0.060823038220405565,0.18333333333333332
2017-03-06,0.43333333333333335,-0.0890853424866994,0.2
2017-03-07,0.4666666666666667,-0.11936397155125934,0.23333333333333334
2017-03-08,0.43333333333333335,-0.08731719851493834,0.2
2017-03-09,0.5333333333333333,-0.07164275397857028,0.19166666666666668
2017-03-10,0.5333333333333333,-0.07164275397857028,0.19166666666666668
2017-03-11,0.6,-0.03949329902728397,0.19166666666666668
2017-03-12,0.6333333333333333,-0.028834680881765145,0.18055555555555555
2017-03-13,0.6666666666666666,-0.062109877831406056,0.2138888888888889
2017-03-14,0.7,-0.03002942419714397,0.2138888888888889
2017-03-15,0.7,-0.03002942419714397,0.2138888888888889
2017-03-16,0.6666666666666666,-0.06134472505913839,0.2138888888888889
2017-03-17,0.6666666666666666,-0.06134472505913839,0.2138888888888889
2017-03-18,0.8,-0.07822774019506241,0.2388888888888889
2017-03-19,0.8,-0.07822774019506241,0.2388888888888889
2017-03-20,0.8,-0.07822774019506241,0.2388888888888889
2017-03-21,0.7666666666666667,-0.11042018897003597,0.2388888888888889
2017-03-22,0.7666666666666667,-0.11042018897003597,0.2388888888888889
2017-03-23,0.8,-0.1375225242641237,0.27222222222222225
2017-03-24,0.8333333333333334,-0.16739920344617631,0.3055555555555556
2017-03-25,0.8666666666666667,-0.20072439279821183,0.3388888888888889
2017-03-26,0.9666666666666667,-0.2105371531513002,0.3611111111111111
2017-03-27,1.0333333333333334,-0.21560613877243465,0.3777777777777778
2017-03-28,1.0333333333333334,-0.21560613877243465,0.3777777777777778
2017-03-29,1.1,-0.21440095073646967,0.3944444444444445
2017-03-30,1.1,-0.21440095073646967,0.3944444444444445
2017-03-31,1.1333333333333333,-0.18124406105942195,0.3944444444444445
2017-04-01,1.1,-0.21332451469368405,0.3944444444444445
2017-04-02,1.0333333333333334,-0.18214745885796016,0.3611111111111111
2017-04-03,1.0666666666666667,-0.1491474923160341,0.3611111111111111
2017-04-04,1.0333333333333334,-0.08322267300552791,0.3277777777777778
2017-04-05,1.0666666666666667,-0.075826938284768,0.3277777777777778
2017-04-06,1.0666666666666667,-0.07885863118701511,0.3277777777777778
2017-04-07,1.0666666666666667,-0.07885863118701511,0.3277777777777778
2017-04-08,0.9333333333333333,-0.061355099909835384,0.3027777777777778
2017-04-09,0.9333333333333333,-0.061355099909835384,0.3027777777777778
2017-04-10,0.8666666666666667,-0.0935045548611217,0.3027777777777778
2017-04-11,0.7666666666666667,-0.08243460671769247,0.2805555555555556
2017-04-12,0.7666666666666667,-0.025207466052638152,0.24722222222222226
2017-04-13,0.7666666666666667,-0.0906055372622278,0.2805555555555556
2017-04-14,0.9666666666666667,-0.10254172964228524,0.3027777777777778
2017-04-15,1.0,-0.12529914859268398,0.33611111111111114
2017-04-16,1.0333333333333334,-0.1585565634899669,0.36944444444444446
2017-04-17,0.9,-0.1416735483540429,0.34444444444444444
2017-04-18,0.9,-0.1416735483540429,0.34444444444444444
2017-04-19,0.9,-0.1416735483540429,0.34444444444444444
2017-04-20,0.9,-0.1416735483540429,0.34444444444444444
2017-04-21,0.9,-0.1416735483540429,0.34444444444444444
2017-04-22,0.9333333333333333,-0.14685057434770793,0.34444444444444444
2017-04-23,1.0333333333333334,-0.13351831866635214,0.33611111111111114
2017-04-24,1.2,-0.0784889886776606,0.30833333333333335
2017-04-25,1.4666666666666666,-0.0679003279317509,0.30126262626262623
2017-04-26,1.4,-0.06283134231061645,0.28459595959595957
2017-04-27,1.4333333333333333,-0.09189603933782288,0.3179292929292929
2017-04-28,1.4666666666666666,-0.10235531471594414,0.3234848484848485
2017-04-29,1.5666666666666667,-0.073500982348365,0.3234848484848485
2017-04-30,1.5333333333333334,-0.10665787202541273,0.3234848484848485
2017-05-01,1.5666666666666667,-0.08912505052908501,0.3234848484848485
2017-05-02,1.6,-0.12243688049340487,0.3568181818181818
2017-05-03,1.5666666666666667,-0.15543684703533095,0.3568181818181818
2017-05-04,1.6,-0.15690512401287,0.3568181818181818
2017-05-05,1.5,-0.13098785753804024,0.3234848484848485
2017-05-06,1.4666666666666666,-0.09767753557123318,0.29015151515151516
2017-05-07,1.4666666666666666,-0.09767753557123318,0.29015151515151516
2017-05-08,1.5,-0.1309969750618694,0.3234848484848485
2017-05-09,1.5,-0.1309969750618694,0.3234848484848485
2017-05-10,1.5,-0.1309969750618694,0.3234848484848485
2017-05-11,1.5,-0.1309969750618694,0.3234848484848485
2017-05-12,1.4666666666666666,-0.15494891877728278,0.3234848484848485
2017-05-13,1.7666666666666666,-0.1412311068749187,0.3168181818181818
2017-05-14,1.7,-0.16252837031176598,0.3279292929292929
2017-05-15,2.566666666666667,-0.16707704469210372,0.3254601571268238
2017-05-16,3.6333333333333333,-0.15189288449809207,0.3173793490460157
2017-05-17,4.2,-0.16548243613390903,0.34090876081072163
2017-05-18,4.466666666666667,-0.18158294535029712,0.3659087608107216
2017-05-19,4.566666666666666,-0.17403491447053468,0.37701987192183267
2017-05-20,5.0,-0.18262008980747027,0.3975326924346533
2017-05-21,5.166666666666667,-0.19295954580938776,0.41753269243465324
2017-05-22,5.366666666666666,-0.18708260730739396,0.4133660257679866
2017-05-23,5.266666666666667,-0.13845773017243507,0.38836602576798657
2017-05-24,5.066666666666666,-0.16016187080909108,0.38281047021243103
2017-05-25,5.2,-0.17288106381971027,0.3898811772831381
2017-05-26,5.8,-0.17626448428267183,0.40654784394980475
2017-05-27,6.2,-0.17001111799573382,0.40141963882159964
2017-05-28,6.366666666666666,-0.1685962407366648,0.40003074993271076
2017-05-29,6.333333333333333,-0.17251319970450943,0.40003074993271076
2017-05-30,6.5,-0.18245465562504673,0.4200307499327108
2017-05-31,6.6,-0.2006501069243962,0.43669741659937744
2017-06-01,6.733333333333333,-0.15198400523028915,0.4100307499327107
2017-06-02,6.833333333333333,-0.14730681352246613,0.42114186104382184
2017-06-03,6.766666666666667,-0.17853318226763418,0.42114186104382184
2017-06-04,7.2,-0.19289421243665658,0.4442187841207449
2017-06-05,7.5,-0.2121785844131558,0.47014471004667086
2017-06-06,7.633333333333334,-0.22873479622247306,0.4951447100466709
2017-06-07,7.733333333333333,-0.19924467352670916,0.4784780433800042
2017-06-08,8.166666666666666,-0.23252866751058923,0.5118113767133375
2017-06-09,8.166666666666666,-0.23252866751058923,0.5118113767133375
2017-06-10,8.3,-0.24920052176817284,0.5368113767133376
2017-06-11,8.466666666666667,-0.26042375014328983,0.5568113767133376
2017-06-12,8.2,-0.27342744674388597,0.5634780433800042
2017-06-13,8.2,-0.2567343166083497,0.5551447100466709
2017-06-14,7.366666666666666,-0.26260222246794374,0.55761384584914
2017-06-15,6.6,-0.25187737288742945,0.5523613205966148
2017-06-16,6.033333333333333,-0.23828782125161246,0.5288319088319089
2017-06-17,5.9,-0.22221936592306848,0.5204985754985755
2017-06-18,5.866666666666666,-0.23395789340647877,0.526054131054131
2017-06-19,5.433333333333334,-0.22537271806954318,0.5055413105413106
2017-06-20,5.3,-0.24804636944690323,0.5188746438746439
2017-06-21,5.566666666666666,-0.23397344633300082,0.5126246438746439
2017-06-22,6.466666666666667,-0.2872008884102288,0.5400055962555963
2017-06-23,6.533333333333333,-0.28682270091277196,0.5566722629222629
2017-06-24,6.066666666666666,-0.3081551516205254,0.567783374033374
2017-06-25,5.566666666666666,-0.31593361615418997,0.5733389295889296
2017-06-26,5.133333333333334,-0.29312228541392155,0.5451338013838014
2017-06-27,5.033333333333333,-0.29377268449284705,0.5443004680504681
2017-06-28,4.966666666666667,-0.31871005789258156,0.5443004680504681
2017-06-29,5.3,-0.32264585060362755,0.5487449124949125
2017-06-30,5.2,-0.3552426185457383,0.5654115791615791
2017-07-01,5.033333333333333,-0.37059689027552545,0.5587449124949125
2017-07-02,5.166666666666667,-0.38920210198380617,0.5714433251933252
2017-07-03,5.233333333333333,-0.4168217221480416,0.6047766585266585
2017-07-04,5.066666666666666,-0.4044892238085353,0.5983664021164021
2017-07-05,4.8,-0.41843459427957136,0.6057738095238094
2017-07-06,4.833333333333333,-0.41031959742908075,0.6007738095238095
2017-07-07,4.8,-0.39702181525300995,0.5952182539682539
2017-07-08,4.366666666666666,-0.3637378212691299,0.5618849206349206
2017-07-09,4.433333333333334,-0.36394590207745153,0.5785515873015873
